0,103233
1,1781
2,2607
3,2401
4,1883
5,1330
6,1011
7,676
8,636
9,1105
10,2068
11,2740
12,3044
13,2886
14,2073
15,1291
16,1261
17,1177
18,1235
19,1179
20,1075
21,927
22,760
23,820
24,1118
25,1557
26,1910
27,2031
28,1921
29,1532
30,1261
31,1325
32,1617
33,1800
34,1938
35,1956
36,1589
37,1010
38,681
39,694
40,907
41,1266
42,1206
43,954
44,583
45,455
46,613
47,1235
48,1549
49,1367
50,1146
51,901
52,723
53,964
54,1777
55,2350
56,2871
57,3289
58,3751
59,2928
60,1967
61,1918
62,1852
63,1711
64,1567
65,1224
66,1111
67,970
68,1027
69,1329
70,1564
71,1746
72,1961
73,1896
74,1541
75,1259
76,1384
77,1601
78,1889
79,2111
80,2041
81,1688
82,1104
83,741
84,704
85,883
86,1202
87,1182
88,907
89,671
90,521
91,684
92,1273
93,1621
94,1389
95,1103
96,845
97,679
98,886
99,1667
100,2175
101,2610
102,3209
103,3404
104,2641
105,1780
106,1738
107,1831
108,1742
109,1629
110,1399
111,1271
112,1118
113,1109
114,1283
115,1526
116,1801
117,2053
118,1961
119,1614
120,1305
121,1428
122,1690
123,1874
124,1967
125,1973
126,1768
127,1235
128,826
129,795
130,1029
131,1359
132,1265
133,943
134,675
135,527
136,652
137,1361
138,1731
139,1350
140,1133
141,959
142,805
143,1015
144,1714
145,2270
146,2548
147,3211
148,3556
149,2664
150,1744
151,1785
152,1939
153,1888
154,1806
155,1533
156,1289
157,1114
158,1179
159,1393
160,1606
161,1860
162,1964
163,1884
164,1553
165,1255
166,1389
167,1736
168,1880
169,2126
170,2169
171,1754
172,1178
173,790
174,754
175,942
176,1291
177,1235
178,1003
179,664
180,516
181,686
182,1289
183,1610
184,1397
185,1203
186,943
187,754
188,904
189,1670
190,2220
191,2683
192,3291
193,3609
194,2671
195,1736
196,1779
197,1813
198,1732
199,1647
200,1437
201,1186
202,1005
203,1089
204,1305
205,1569
206,1702
207,1909
208,1992
209,1566
210,1321
211,1497
212,1773
213,2024
214,2222
215,2189
216,1745
217,1121
218,725
219,685
220,853
221,1239
222,1252
223,955
224,672
225,545
226,683
227,1309
228,1645
229,1346
230,1116
231,811
232,642
233,907
234,1642
235,2244
236,2588
237,3143
238,3541
239,2760
240,1833
241,1813
242,1796
243,1683
244,1566
245,1431
246,1287
247,1032
248,1092
249,1352
250,1575
251,1853
252,2011
253,1948
254,1560
255,1245
256,1349
257,1541
258,1797
259,2065
260,2032
261,1712
262,1158
263,805
264,793
265,979
266,1311
267,1281
268,927
269,641
270,494
271,656
272,1251
273,1608
274,1354
275,1105
276,813
277,681
278,937
279,1655
280,2219
281,2718
282,3258
283,3520
284,2755
285,1872
286,1740
287,1757
288,1673
289,1590
290,1458
291,1224
292,1050
293,1118
294,1309
295,1583
296,1827
297,1831
298,1747
299,1464
300,1203
301,1379
302,1660
303,1986
304,2159
305,2118
306,1672
307,1092
308,756
309,746
310,932
311,1229
312,1204
313,846
314,609
315,481
316,617
317,1217
318,1556
319,1353
320,1166
321,970
322,800
323,970
324,1709
325,2246
326,2575
327,3225
328,3479
329,2729
330,1831
331,1826
332,1752
333,1698
334,1607
335,1404
336,1232
337,1099
338,1157
339,1382
340,1658
341,1805
342,2001
343,1901
344,1512
345,1249
346,1414
347,1631
348,1876
349,2073
350,2055
351,1666
352,1103
353,776
354,784
355,928
356,1295
357,1244
358,1000
359,718
360,521
361,709
362,1295
363,1611
364,1358
365,1062
366,899
367,754
368,970
369,1708
370,2214
371,2512
372,3034
373,3344
374,2642
375,1810
376,1758
377,1778
378,1719
379,1557
380,1340
381,1212
382,1038
383,1045
384,1314
385,1660
386,1930
387,2056
388,2004
389,1608
390,1332
391,1463
392,1763
393,2028
394,2186
395,2138
396,1789
397,1134
398,816
399,814
400,990
401,1364
402,1333
403,1025
404,687
405,500
406,674
407,1297
408,1639
409,1379
410,1156
411,957
412,701
413,885
414,1619
415,2110
416,2470
417,2866
418,3272
419,2618
420,1705
421,1752
422,1724
423,1606
424,1560
425,1373
426,1171
427,1043
428,1093
429,1281
430,1639
431,1935
432,2074
433,2018
434,1568
435,1295
436,1473
437,1679
438,1824
439,1965
440,1968
441,1660
442,1083
443,748
444,721
445,909
446,1273
447,1193
448,929
449,726
450,549
451,682
452,1293
453,1628
454,1326
455,1119
456,950
457,740
458,966
459,1678
460,2273
461,2645
462,3065
463,3239
464,2623
465,1745
466,1754
467,1725
468,1667
469,1543
470,1344
471,1207
472,1045
473,1082
474,1312
475,1610
476,1899
477,2024
478,1953
479,1604
480,1303
481,1473
482,1799
483,2062
484,2146
485,2022
486,1733
487,1104
488,735
489,740
490,912
491,1319
492,1328
493,1014
494,728
495,576
496,733
497,1327
498,1718
499,1409
