0,02
0,02
0,3333333
0,3333333
0,3333333
0,1336318
0,175244
0,1051599
0,1955051
0,1038238
0,1924923
0,079975
0,1624878
0,0651351
0,1659096
0,0904219
0,2606845
0,1693059
0,3333333
0,2129976
0,3333333
0,3333333
0,2700118
0,2123727
0,2171274
0,1841691
0,2237778
0,1917795
0,286938
0,253789
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2423276
0,2660773
0,2621039
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3302463
0,172406
0,2351172
0,1212409
0,1762358
0,1095283
0,1668032
0,1295251
0,1949226
0,1644068
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3170022
0,2536887
0,3084312
0,3194612
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,1406273
0,2565622
0,121167
0,2030469
0,10508
0,1866718
0,1092207
0,221661
0,1733113
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2930129
0,2557758
0,2852759
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,1599536
0,2374651
0,1356944
0,1741605
0,1194948
0,1438935
0,1288664
0,1627783
0,1824939
0,2583735
0,3161938
0,3333333
0,3333333
0,3333333
0,3333333
0,2283845
0,2842764
0,2594694
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2944207
0,1545948
0,2197241
0,1295985
0,1657792
0,1048628
0,1544596
0,1077619
0,1766991
0,13477
0,2534989
0,2570337
0,3333333
0,3333333
0,3333333
0,3333333
0,2753864
0,2647897
0,2691421
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,173901
0,2176961
0,1471215
0,1660828
0,1171633
0,158768
0,120175
0,1943437
0,1580925
0,2996393
0,2987215
0,3333333
0,3333333
0,3333333
0,3333333
0,251819
0,2933165
0,3185618
0,3333333
0,3333333
0,3315901
0,3333333
0,3333333
0,1855878
0,2091169
0,1387311
0,1698077
0,1158228
0,1360669
0,1068243
0,1363699
0,1220985
0,1796484
0,1768341
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2507301
0,2674995
0,253435
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,1644219
0,2314093
0,1332029
0,1570877
0,1060939
0,1403546
0,1061014
0,1277425
0,1301522
0,1601497
0,1684408
0,2802816
0,3333333
0,3333333
0,3333333
0,3333333
0,2850281
0,2623129
0,2655926
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,1820596
0,2523738
0,1629149
0,2122013
0,1599853
0,22833
0,1968884
0,3112333
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2269715
0,3253909
0,2627206
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,2325555
0,199588
0,1793535
0,1477255
0,1417342
0,1155227
0,1317339
0,1183513
0,1370361
0,1451156
0,1970884
0,2118477
0,3333333
0,3333333
0,3333333
0,3333333
0,3229261
0,2394929
0,2817201
0,2913192
0,3333333
0,3333333
0,3333333
0,3333333
0,3333333
0,1886448
0,2044934
0,1414545
0,136295
0,1051188
0,1070045
0,0954927
