0,0.14973033333333
1,0.128462
2,0.12180766666667
3,0.13543466666666
4,0.131232
5,0.13333333333333
6,0.14269
7,0.13957866666667
8,0.11780466666667
9,0.13326
10,0.135795
11,0.13087166666667
12,0.133705
13,0.13296166666667
14,0.13333333333333
15,0.13333333333333
16,0.14034166666666
17,0.13659066666667
18,0.13169966666667
19,0.13666666666667
20,0.12893366666667
21,0.12989266666667
22,0.14135533333333
23,0.12846366666667
24,0.14090533333333
25,0.12777777777778
26,0.12777777777778
27,0.14444444444444
28,0.12777777777778
29,0.12711922222222
30,0.14037933333333
31,0.12603666666667
32,0.14274933333333
33,0.12708333333333
34,0.12733833333334
35,0.14393939393939
36,0.12727272727273
37,0.12878787878788
38,0.14393939393939
39,0.12727272727273
40,0.12878787878788
41,0.14393939393939
42,0.12727272727273
43,0.14393939393939
44,0.12727272727273
45,0.12727272727273
46,0.14612536363636
47,0.13197466666667
48,0.12813566666667
49,0.13077166666667
50,0.12916666666667
51,0.14583333333333
52,0.12916666666667
53,0.12916666666667
54,0.12916666666667
55,0.134974
56,0.13763066666667
57,0.13405966666667
58,0.13610366666667
59,0.13333333333333
60,0.13333333333333
61,0.13333333333333
62,0.13365566666667
63,0.13472222222222
64,0.12313844444444
65,0.13518518518519
66,0.13518518518519
67,0.13518518518519
68,0.13518518518519
69,0.13518518518519
70,0.13518518518519
71,0.135
72,0.13373355555556
73,0.128389
74,0.12491266666667
75,0.14437233333333
76,0.12578566666667
77,0.13333333333333
78,0.13194444444444
79,0.13194444444444
80,0.13070544444444
81,0.14578233333333
82,0.12624366666667
83,0.14308833333333
84,0.12777777777778
85,0.12686055555556
86,0.14444444444444
87,0.12936188888889
88,0.12873566666667
89,0.13188066666667
90,0.13656366666667
91,0.13308066666667
92,0.13606566666667
93,0.13125
94,0.13148148148148
95,0.13166666666667
96,0.14432918518519
97,0.13166666666667
98,0.13148148148148
99,0.13148148148148
100,0.13148148148148
101,0.13148148148148
102,0.12954107407407
103,0.13664833333333
104,0.13737633333333
105,0.125
106,0.140329
107,0.125
108,0.138842
109,0.13818033333333
110,0.12333333333333
111,0.14
112,0.138703
113,0.12083566666667
114,0.13958333333333
115,0.13931433333333
116,0.12074966666667
117,0.13752133333333
118,0.13799233333333
119,0.13833333333333
120,0.12166666666667
121,0.13833333333333
122,0.13760733333333
123,0.13420433333333
124,0.12121212121212
125,0.13787878787879
126,0.13732242424242
127,0.13588533333333
128,0.12101366666667
129,0.13787878787879
130,0.1375
131,0.1375
132,0.12349421212121
133,0.13787878787879
134,0.13787878787879
135,0.12121212121212
136,0.13599263636364
137,0.13318433333333
138,0.146167
139,0.13333333333333
140,0.13333333333333
141,0.12927933333333
142,0.12803833333333
143,0.13159133333333
144,0.13039433333333
145,0.13206933333333
146,0.143965
147,0.12811633333333
148,0.13125
149,0.13125
150,0.14666666666667
151,0.13
152,0.13
153,0.13
154,0.13272466666667
155,0.13465533333333
156,0.13095238095238
157,0.14702695238095
158,0.13055555555556
159,0.13055555555556
160,0.13055555555556
161,0.13055555555556
162,0.13095238095238
163,0.1468253968254
164,0.13055555555556
165,0.13044644444445
166,0.13055555555556
167,0.12570411111111
168,0.137735
169,0.140714
170,0.134675
171,0.12083333333333
172,0.137515
173,0.137046
174,0.137308
175,0.12083333333333
176,0.1375
177,0.132915
178,0.1375
179,0.136898
180,0.133129
181,0.12147
182,0.13666666666667
183,0.13666666666667
184,0.13666666666667
185,0.13409133333333
186,0.135755
187,0.12015366666667
188,0.13611111111111
189,0.13611111111111
190,0.13462844444445
191,0.13611111111111
192,0.13611111111111
193,0.13495077777778
194,0.128314
195,0.131191
196,0.129187
197,0.14210866666667
198,0.131877
199,0.13194444444444
200,0.13194444444444
201,0.13194444444444
202,0.13194444444444
203,0.13152022222222
204,0.14346066666667
205,0.127286
206,0.14200766666667
207,0.125045
208,0.13826166666667
209,0.13489866666667
210,0.125
211,0.14166666666667
212,0.13157066666667
213,0.12816366666667
214,0.13317866666667
215,0.13141366666667
216,0.13171266666667
217,0.13142866666667
218,0.14510133333333
219,0.12989766666667
220,0.13333333333333
221,0.13333333333333
222,0.13070133333333
223,0.12906466666667
224,0.14426333333333
225,0.13043466666667
226,0.13055555555556
227,0.13055555555556
228,0.13095238095238
229,0.13386350793651
230,0.13095238095238
231,0.14839061904762
232,0.122767
233,0.12884533333333
234,0.13477766666667
235,0.13111666666666
236,0.13895833333334
237,0.14
238,0.12380952380952
239,0.14166666666667
240,0.13253947619048
241,0.126987
242,0.130476
243,0.134098
244,0.14666666666667
245,0.13
246,0.130063
247,0.130953
248,0.14378233333333
249,0.12916666666667
250,0.12100833333334
251,0.139018
252,0.13099266666667
253,0.13333333333333
254,0.13728066666667
255,0.133468
256,0.13880666666667
257,0.128692
258,0.126451
259,0.14166666666667
260,0.125
261,0.14023633333333
262,0.13840866666667
263,0.13542033333333
264,0.134384
265,0.13333333333333
266,0.12016366666667
267,0.13284
268,0.13116966666667
269,0.13333333333333
270,0.14583333333333
271,0.12916666666667
272,0.12916666666667
273,0.14444444444444
274,0.12364422222222
275,0.12975133333333
276,0.13206333333333
277,0.147707
278,0.13072233333333
279,0.13198333333333
280,0.13175533333333
281,0.13333333333333
282,0.133762
283,0.13145766666667
284,0.134127
285,0.13475833333333
286,0.138817
287,0.12799233333334
288,0.13188966666667
289,0.13958066666667
290,0.125
291,0.14021366666667
292,0.11933166666667
293,0.14104033333333
294,0.13333333333333
295,0.13333333333333
296,0.12923233333333
297,0.13494533333333
298,0.13424733333333
299,0.13211133333333
300,0.13666666666667
301,0.13611111111111
302,0.13571428571429
303,0.1192566031746
304,0.145211
305,0.13333333333333
306,0.13259833333333
307,0.13244633333333
308,0.13333333333333
309,0.13333333333333
310,0.13333333333333
311,0.13333333333333
312,0.13333333333333
313,0.13333333333333
314,0.127325
315,0.14009033333333
316,0.13507966666667
317,0.13724933333333
318,0.13333333333333
319,0.12118433333334
320,0.141816
321,0.13103033333333
322,0.13333333333333
323,0.13333333333333
324,0.13815966666667
325,0.12556766666667
326,0.13541666666667
327,0.13541666666667
328,0.13518518518519
329,0.13487614814815
330,0.13468066666666
331,0.13303933333334
332,0.12427333333333
333,0.13333333333333
334,0.13154533333333
335,0.13322133333333
336,0.142908
337,0.13359
338,0.12121733333333
339,0.138334
340,0.13888888888889
341,0.12222222222222
342,0.14
343,0.12409355555555
344,0.14460533333334
345,0.12791233333333
346,0.141691
347,0.12660233333333
348,0.141754
349,0.12941133333333
350,0.12506766666667
351,0.13333333333333
352,0.13333333333333
353,0.129728
354,0.140737
355,0.138102
356,0.125
357,0.14293966666667
358,0.12856333333333
359,0.12666666666667
360,0.14698266666667
361,0.12991133333333
362,0.13404633333333
363,0.12777777777778
364,0.12916666666667
365,0.14583333333333
366,0.12440888888889
367,0.13625
368,0.12467833333333
369,0.140573
370,0.12561333333333
371,0.139966
372,0.13779
373,0.125
374,0.13915633333333
375,0.132328
376,0.137868
377,0.135516
378,0.134322
379,0.132245
380,0.11904761904762
381,0.13571428571429
382,0.13184842857143
383,0.14693566666667
384,0.13333333333333
385,0.12080733333333
386,0.136101
387,0.13484848484848
388,0.13484848484848
389,0.14045403030303
390,0.12176633333333
391,0.144962
392,0.13078233333333
393,0.13179933333333
394,0.13122633333333
395,0.13143133333333
396,0.13144733333333
