0, 16566
1, 6236
2, 1070
3, 255
4, 232
5, 226
6, 240
7, 254
8, 291
9, 361
10, 414
11, 441
12, 541
13, 490
14, 438
15, 455
16, 469
17, 494
18, 487
19, 512
20, 506
21, 523
22, 484
23, 501
24, 534
25, 550
26, 530
27, 502
28, 447
29, 374
30, 347
31, 390
32, 424
33, 447
34, 490
35, 511
36, 490
37, 443
38, 482
39, 489
40, 481
41, 485
42, 491
43, 513
44, 507
45, 508
46, 526
47, 600
48, 573
49, 628
50, 663
51, 570
52, 468
53, 454
54, 422
55, 414
56, 409
57, 435
58, 452
59, 442
60, 447
61, 528
62, 582
63, 567
64, 546
65, 499
66, 470
67, 442
68, 463
69, 520
70, 541
71, 629
72, 583
73, 503
74, 382
75, 323
76, 380
77, 418
78, 444
79, 470
80, 551
81, 503
82, 473
83, 469
84, 477
85, 471
86, 480
87, 487
88, 520
89, 522
90, 514
91, 519
92, 571
93, 521
94, 544
95, 597
96, 587
97, 484
98, 426
99, 390
100, 393
101, 408
102, 429
103, 478
104, 431
105, 437
106, 485
107, 542
108, 527
109, 540
110, 481
111, 496
112, 483
113, 444
114, 500
115, 533
116, 529
117, 549
118, 476
119, 403
120, 313
121, 360
122, 407
123, 418
124, 453
125, 493
126, 494
127, 449
128, 443
129, 477
130, 482
131, 463
132, 478
133, 503
134, 515
135, 484
136, 522
137, 555
138, 567
139, 528
140, 609
141, 602
142, 514
143, 421
144, 424
145, 391
146, 408
147, 410
148, 440
149, 445
150, 414
151, 491
152, 528
153, 546
154, 550
155, 523
156, 479
157, 461
158, 425
159, 486
160, 531
161, 542
162, 535
163, 500
164, 417
165, 325
166, 332
167, 377
168, 418
169, 428
170, 483
171, 480
172, 463
173, 429
174, 462
175, 475
176, 453
177, 477
178, 483
179, 521
180, 494
181, 534
182, 530
183, 570
184, 514
185, 589
186, 640
187, 533
188, 457
189, 446
190, 401
191, 397
192, 445
193, 463
194, 449
195, 449
196, 469
197, 547
198, 571
199, 557
200, 532
201, 500
202, 464
203, 443
204, 469
205, 546
206, 549
207, 581
208, 510
209, 447
210, 347
211, 323
212, 372
213, 412
214, 457
215, 475
216, 501
217, 477
218, 441
219, 468
220, 490
221, 464
222, 496
223, 487
224, 527
225, 505
226, 526
227, 519
228, 588
229, 526
230, 588
231, 630
232, 548
233, 475
234, 421
235, 387
236, 399
237, 408
238, 443
239, 457
240, 435
241, 433
242, 521
243, 574
244, 535
245, 565
246, 506
247, 474
248, 465
249, 457
250, 521
251, 532
252, 571
253, 534
254, 486
255, 365
256, 313
257, 370
258, 407
259, 440
260, 455
261, 505
262, 471
263, 442
264, 467
265, 469
266, 477
267, 468
268, 497
269, 512
270, 526
271, 500
272, 533
273, 580
274, 555
275, 560
276, 639
277, 583
278, 513
279, 435
280, 411
281, 407
282, 407
283, 419
284, 454
285, 447
286, 431
287, 508
288, 588
289, 542
290, 575
291, 494
292, 489
293, 456
294, 462
295, 501
296, 556
297, 557
298, 533
299, 483
300, 399
301, 309
302, 354
303, 393
304, 415
305, 460
306, 490
307, 486
308, 449
309, 455
310, 494
311, 498
312, 464
313, 493
314, 498
315, 526
316, 501
317, 559
318, 567
319, 559
320, 532
321, 616
322, 616
323, 528
324, 445
325, 432
326, 397
327, 417
328, 434
329, 475
330, 456
331, 439
332, 475
333, 549
334, 598
335, 583
336, 501
337, 490
338, 458
339, 437
340, 480
341, 540
342, 533
343, 536
344, 485
345, 422
346, 319
347, 333
348, 387
349, 408
350, 441
351, 491
352, 515
353, 457
354, 444
355, 477
356, 486
357, 462
358, 511
359, 492
360, 518
361, 489
362, 535
363, 549
364, 568
365, 502
366, 581
367, 618
368, 533
369, 432
370, 430
371, 387
372, 396
373, 406
374, 435
375, 437
376, 420
377, 456
378, 505
379, 562
380, 528
381, 521
382, 474
383, 466
384, 429
385, 472
386, 522
387, 549
388, 558
389, 501
390, 433
391, 350
392, 324
393, 369
394, 418
395, 427
396, 472
397, 508
398, 471
399, 439
400, 466
401, 488
402, 461
403, 491
404, 484
405, 533
406, 498
407, 525
408, 511
409, 583
410, 529
411, 569
412, 630
413, 552
414, 488
415, 424
416, 395
417, 387
418, 405
419, 427
420, 445
421, 438
422, 431
423, 513
424, 551
425, 548
426, 528
427, 498
428, 458
429, 447
430, 448
431, 527
432, 529
433, 559
434, 528
435, 475
436, 363
437, 305
438, 366
439, 402
440, 424
441, 448
442, 520
443, 473
444, 438
445, 459
446, 477
447, 478
448, 468
449, 487
450, 507
451, 517
452, 494
453, 519
454, 568
455, 542
456, 547
457, 611
458, 586
459, 485
460, 422
461, 396
462, 385
463, 413
464, 409
465, 456
466, 428
467, 419
468, 492
469, 559
470, 554
471, 556
472, 487
473, 494
474, 447
475, 450
476, 523
477, 545
478, 545
479, 531
480, 487
481, 400
482, 308
483, 348
484, 393
485, 416
486, 448
487, 498
488, 480
489, 461
490, 440
491, 481
492, 470
493, 463
494, 475
495, 509
496, 513
497, 492
498, 539
499, 574
